cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
1680,vehicle0,1299.809000,1299.695000,1335.204144,1,ok,24396,21109,1,0.191033,0.004515,0.000136,0.059917,11.499539,8.659168,0.000171,38.189909,7.148467,0.718340,221.795164,0.011023,6.217697,288.070675,294.299531,294.525119,0.225588,294.720667
1681,vehicle0,1300.009000,1299.895000,1335.972818,1,ok,24682,21356,1,0.140491,0.006520,0.000208,0.089800,6.785454,9.245631,0.000095,39.158069,8.315732,0.729092,240.370763,0.003654,6.238334,304.694636,310.936832,311.257871,0.321039,311.404882
1682,vehicle0,1300.239000,1300.096000,1336.772973,1,ok,24871,21557,1,0.081731,0.006933,0.000370,0.098182,7.530131,11.912029,0.000156,50.056330,10.349147,0.997825,296.721679,0.019615,11.019983,377.665479,388.705447,389.170440,0.464993,389.259104
1683,vehicle0,1300.408000,1300.295000,1337.398380,1,ok,24996,21706,1,0.169553,0.007420,0.000243,0.064596,5.546155,9.320206,0.000120,47.952096,10.631924,0.910360,215.548394,0.003405,6.913553,289.973851,296.891052,297.097374,0.206322,297.274347
1684,vehicle0,1300.605000,1300.493000,1338.064858,1,ok,25148,21901,1,0.260985,0.021936,0.000250,0.089111,6.521881,9.920713,0.000118,36.771409,6.864047,0.904211,183.208126,0.016666,6.464174,244.279616,250.760706,251.001451,0.240745,251.284372
1685,vehicle0,1300.812000,1300.697000,1338.832685,1,ok,25301,22139,1,0.181987,0.010160,0.000310,0.088492,7.224860,8.641060,0.000152,39.833488,10.218771,0.995541,199.487313,0.004149,7.262903,266.489677,273.757039,274.223907,0.466868,274.416054
1686,vehicle0,1301.013000,1300.896000,1339.561951,1,ok,25425,22390,1,0.124667,0.008687,0.000252,0.079887,7.743290,10.508217,0.000105,36.973581,7.272642,0.689902,214.725381,0.004519,7.676943,277.993005,285.674719,285.972294,0.297575,286.105648
1687,vehicle0,1301.212000,1301.096000,1340.297322,1,ok,25436,22501,1,0.231159,0.008431,0.000331,0.100449,8.242017,12.729961,0.000110,49.911473,7.246669,0.975542,207.246397,0.003661,7.502580,286.452618,293.959190,294.229930,0.270740,294.469520
1688,vehicle0,1301.409000,1301.294000,1341.018419,1,ok,25435,22596,1,0.123001,0.008469,0.000309,0.098346,8.624166,11.651948,0.000227,38.034847,6.751423,0.690930,210.167426,0.004914,8.228736,276.019313,284.253272,285.041918,0.788646,285.173388
1689,vehicle0,1301.611000,1301.495000,1341.748742,1,ok,25399,22627,1,0.250174,0.005711,0.000154,0.064340,5.490741,9.030640,0.000110,37.834108,8.143645,0.900703,208.793414,0.014508,8.276508,270.257701,278.548871,279.019315,0.470444,279.275200
1690,vehicle0,1301.802000,1301.695000,1342.459577,1,ok,25243,22524,1,0.191356,0.005397,0.000180,0.060873,4.889601,8.867243,0.000108,36.414763,7.660161,0.823197,194.772388,0.004197,6.111857,253.488334,259.604568,259.846912,0.242344,260.043665
1691,vehicle0,1302.010000,1301.896000,1343.226849,1,ok,24961,22283,1,0.123844,0.013868,0.000198,0.083560,8.346590,12.090333,0.000261,39.194651,8.349877,0.743249,205.124854,0.004057,6.590678,273.933375,280.528308,280.756090,0.227782,280.893802
1692,vehicle0,1302.206000,1302.096000,1343.957614,1,ok,24515,21858,1,0.190941,0.005269,0.000239,0.059140,5.349455,10.356508,0.000084,52.936101,7.142757,0.750501,203.557352,0.004639,8.079373,280.151898,288.236149,288.485465,0.249316,288.681675
1693,vehicle0,1302.407000,1302.295000,1344.707616,1,ok,24008,21373,1,0.201445,0.006985,0.000358,0.093888,6.986166,11.976348,0.000110,41.977066,7.834918,0.695911,199.841244,0.004216,6.129039,269.405651,275.539264,275.908162,0.368898,276.116592
1694,vehicle0,1302.602000,1302.495000,1345.400708,1,ok,23571,20987,1,0.103850,0.008600,0.000224,0.088231,5.535431,8.983452,0.000085,37.958550,7.351711,0.707658,182.564675,0.002968,6.692592,243.189793,249.885577,250.265409,0.379832,250.377859
1695,vehicle0,1302.811000,1302.695000,1346.160715,1,ok,23146,20591,1,0.204337,0.012807,0.000229,0.093275,4.737892,10.353629,0.000094,39.054216,6.784739,0.897765,189.030652,0.016600,8.178282,250.952262,259.147373,259.458517,0.311144,259.675661
1696,vehicle0,1303.005000,1302.894000,1346.895153,1,ok,22816,20289,1,0.306378,0.008751,0.000225,0.073356,5.674725,9.680705,0.000079,38.330079,6.472968,0.683783,188.769436,0.004565,7.239102,249.685131,256.929023,257.189749,0.260726,257.504878
1697,vehicle0,1303.205000,1303.097000,1347.622130,1,ok,22573,20073,1,0.112554,0.005327,0.000241,0.068627,4.573971,8.640812,0.000105,34.911570,8.261945,0.827512,190.565363,0.025346,7.228106,247.849905,255.103598,255.727223,0.623625,255.845104
1698,vehicle0,1303.404000,1303.295000,1348.360097,1,ok,22447,19953,1,0.077169,0.006004,0.000310,0.084228,6.466449,10.882994,0.000085,40.068841,8.673626,0.831669,196.024525,0.005087,6.526698,263.032417,269.564512,269.866462,0.301950,269.949635
1699,vehicle0,1303.610000,1303.494000,1349.096426,1,ok,22356,19881,1,0.178766,0.008732,0.000227,0.092350,6.469336,8.785312,0.000126,40.081702,7.979577,0.735762,192.057301,0.003333,7.386276,256.201466,263.591302,263.826703,0.235401,264.014201
1700,vehicle0,1303.803000,1303.692000,1349.830033,1,ok,22294,19855,1,0.194837,0.007557,0.000423,0.088071,4.857454,13.190232,0.000146,39.235445,6.089696,0.677458,182.126363,0.004029,6.666104,246.264865,252.935421,253.244648,0.309227,253.447042
1701,vehicle0,1304.002000,1303.895000,1350.555642,1,ok,22271,19827,1,0.112665,0.015279,0.000125,0.078106,5.664351,12.868823,0.000082,34.491996,5.885665,0.789187,180.155910,0.012734,9.357294,239.934120,249.304273,249.553112,0.248839,249.681056
1702,vehicle0,1304.205000,1304.096000,1351.290356,1,ok,22223,19779,1,0.096710,0.005260,0.000249,0.058371,4.182401,10.029404,0.000144,40.286177,6.798529,0.936825,174.943269,0.005405,7.206532,237.235120,244.447306,245.124158,0.676852,245.226128
1703,vehicle0,1304.403000,1304.293000,1352.043068,1,ok,22175,19731,1,0.102862,0.010422,0.000261,0.082183,5.211865,8.533752,0.000100,35.829151,6.529291,1.176538,177.960742,0.003561,6.540026,235.323622,241.867470,242.394295,0.526825,242.507579
1704,vehicle0,1304.608000,1304.495000,1352.811995,1,ok,22156,19707,1,0.201124,0.004664,0.000346,0.058799,4.912344,13.806929,0.000102,35.106446,7.492437,0.776072,190.695812,0.004406,8.768709,252.848941,261.622402,261.876583,0.254181,262.082371
1705,vehicle0,1304.801000,1304.696000,1353.515227,1,ok,22172,19697,1,0.115454,0.006272,0.000325,0.090322,6.538637,12.000717,0.000200,37.365874,5.763391,0.697001,162.620311,0.004314,6.171170,225.076453,231.252262,231.495796,0.243534,231.617522
1706,vehicle0,1304.999000,1304.897000,1354.274932,1,ok,22138,19665,1,0.175211,0.005269,0.000200,0.066721,4.972324,8.820774,0.000082,39.239104,6.546020,0.848534,188.142184,0.005826,6.427690,248.635743,255.069459,255.378589,0.309130,255.559069
1707,vehicle0,1305.204000,1305.095000,1355.022014,1,ok,22223,19739,1,0.095551,0.064491,0.000225,0.082137,5.765261,9.107223,0.000074,33.683277,7.419477,0.940207,175.857739,0.125675,8.724949,232.855395,241.706244,241.985109,0.278865,242.145151
1708,vehicle0,1305.401000,1305.296000,1355.743417,1,ok,22313,19810,1,0.074040,0.006394,0.000268,0.087057,6.122978,10.613811,0.000116,33.568197,7.089354,0.816082,180.135313,0.004077,6.973121,238.432908,245.410374,245.952243,0.541869,246.032677
1709,vehicle0,1305.613000,1305.495000,1356.505578,1,ok,22412,19896,1,0.226647,0.120266,0.000379,0.126348,6.519796,10.238521,0.000091,39.161211,6.662878,0.845146,189.796641,0.005275,7.527616,253.350632,260.883902,261.297386,0.413484,261.644299
1710,vehicle0,1305.801000,1305.697000,1357.242704,1,ok,22585,20037,1,0.067053,0.006139,0.000157,0.084193,6.332756,10.653041,0.000118,37.400300,7.829685,0.722401,183.863115,0.004892,6.485267,246.885609,253.375925,253.649904,0.273979,253.723096
1711,vehicle0,1306.006000,1305.895000,1357.949997,1,ok,22923,20352,1,0.105453,0.009889,0.000282,0.090092,5.201434,10.681955,0.000149,34.532891,6.043042,0.767587,175.342309,0.005481,6.656283,232.659459,239.321505,239.620632,0.299127,239.735974
1712,vehicle0,1306.202000,1306.095000,1358.671941,1,ok,23417,20808,1,0.190779,0.005044,0.000214,0.061373,4.357555,10.637710,0.000150,33.427704,7.371047,0.794941,165.112608,0.003941,7.795180,221.763088,229.562423,229.861610,0.299187,230.057433
1713,vehicle0,1306.405000,1306.295000,1359.431365,1,ok,23934,21291,1,0.198972,0.005424,0.000206,0.058876,4.538139,9.810488,0.000084,35.548224,5.961455,0.840295,164.689651,0.015002,7.389160,221.447212,228.851580,229.186526,0.334946,229.390922
1714,vehicle0,1306.606000,1306.496000,1360.196268,1,ok,24409,21734,1,0.111200,0.004732,0.000256,0.056854,5.491674,8.308623,0.000122,45.057906,6.914831,0.733917,192.822269,0.003878,6.320144,259.386196,265.710474,265.945898,0.235424,266.061830
1715,vehicle0,1306.811000,1306.694000,1360.932458,1,ok,25015,22286,1,0.120259,0.007777,0.000323,0.111877,5.637873,9.372822,0.000084,35.408533,6.783429,0.893916,208.277178,0.003317,6.223154,266.485712,272.712506,273.139464,0.426958,273.267500
1716,vehicle0,1307.011000,1306.896000,1361.687586,1,ok,25650,22793,1,0.204764,0.006860,0.000220,0.102284,7.254703,8.845015,0.000095,38.606191,8.175253,0.729040,226.867700,0.004255,7.045443,290.580281,297.630199,297.932066,0.301867,298.143690
1717,vehicle0,1307.212000,1307.094000,1362.430618,1,ok,26253,23193,1,0.098187,0.008229,0.000289,0.110043,6.868046,7.957693,0.000110,35.141711,8.494167,0.887968,220.827828,0.003783,6.886797,280.287566,287.178435,287.431567,0.253132,287.537983
1718,vehicle0,1307.409000,1307.294000,1363.176273,1,ok,26523,23257,1,0.118972,0.011250,0.000181,0.068128,6.560377,8.756473,0.000079,38.302569,8.576731,0.930272,221.463965,0.031104,6.418859,284.658594,291.108738,291.430242,0.321504,291.560464
1719,vehicle0,1307.608000,1307.492000,1363.912114,1,ok,26547,23157,1,0.218394,0.008659,0.000219,0.108275,8.620837,8.248972,0.000163,35.063706,8.224973,0.958653,226.284231,0.004479,7.159333,287.509810,294.673841,295.208044,0.534203,295.435097
1720,vehicle0,1307.807000,1307.697000,1364.615353,1,ok,26702,23222,1,0.239689,0.005281,0.000238,0.064337,5.769303,11.946797,0.000085,37.009999,6.964960,0.707526,207.965090,0.015015,7.924964,270.428097,278.368314,278.632503,0.264189,278.877473
1721,vehicle0,1308.010000,1307.894000,1365.374050,1,ok,27026,23508,1,0.248466,0.006977,0.000197,0.107434,5.417540,10.026789,0.000117,39.891454,11.657144,0.981620,223.721043,0.003867,6.097479,291.803141,297.904684,298.212927,0.308243,298.468370
1722,vehicle0,1308.211000,1308.096000,1366.087823,1,ok,27328,23808,1,0.227780,0.008082,0.000165,0.118194,7.814880,8.156246,0.000114,34.773711,6.703492,0.700989,213.242286,0.024926,6.386258,271.509912,277.921261,278.678171,0.756910,278.914033
1723,vehicle0,1308.408000,1308.297000,1366.864461,1,ok,27648,24040,1,0.155649,0.007264,0.000204,0.106940,6.752118,8.731528,0.000120,36.913084,10.277095,0.726397,234.679994,0.008175,6.587288,298.187276,304.782943,305.111607,0.328664,305.274520
1724,vehicle0,1308.611000,1308.495000,1367.608251,1,ok,27846,24120,1,0.258870,0.007230,0.000347,0.119146,9.145507,9.012449,0.000217,37.100001,7.053893,0.769532,218.246823,0.032921,8.851991,281.447568,290.332827,290.824809,0.491982,291.090909
1725,vehicle0,1308.810000,1308.695000,1368.341137,1,ok,27913,24119,1,0.215631,0.005099,0.000194,0.064675,6.199828,8.110137,0.000096,37.116434,7.879287,1.659906,212.512265,0.003340,8.068034,273.542628,281.614196,281.887892,0.273696,282.108622
1726,vehicle0,1309.010000,1308.895000,1369.113216,1,ok,27901,24122,1,0.201153,0.005789,0.000185,0.097846,5.765573,7.554093,0.000095,36.718227,16.015871,0.808613,219.194195,0.003876,6.521139,286.154513,292.679713,293.080022,0.400309,293.286964
1727,vehicle0,1309.206000,1309.095000,1369.853740,1,ok,27954,24184,1,0.236547,0.006727,0.000202,0.109045,5.587413,7.962046,0.000077,33.688104,8.471293,0.735443,223.636154,0.004369,7.024296,280.189575,287.218442,287.471412,0.252970,287.714686
1728,vehicle0,1309.411000,1309.295000,1370.597807,1,ok,27986,24199,1,0.266671,0.007124,0.000300,0.102623,7.127432,7.507407,0.000197,34.140657,6.622387,0.682840,219.370750,0.004292,6.157374,275.554293,281.716259,281.944403,0.228144,282.218198
1729,vehicle0,1309.609000,1309.495000,1371.339474,1,ok,27980,24192,1,0.118147,0.007453,0.000295,0.123049,6.113905,8.604063,0.000113,34.105608,7.922086,0.719159,226.845191,0.003782,6.086067,284.433174,290.523318,290.754927,0.231609,290.880527
1730,vehicle0,1309.811000,1309.697000,1372.071814,1,ok,27982,24181,1,0.264552,0.008150,0.000258,0.109885,6.771692,10.389646,0.000151,36.576807,6.584406,0.724989,206.406922,0.014470,6.764146,267.564498,274.343372,274.705644,0.362272,274.978346
1731,vehicle0,1310.008000,1309.895000,1372.844496,1,ok,28001,24203,1,0.272036,0.009102,0.000337,0.182433,7.319414,12.640347,0.000084,32.989276,8.169170,0.719070,218.554163,0.003282,7.368049,280.573957,287.945625,288.486855,0.541230,288.767993
1732,vehicle0,1310.212000,1310.096000,1373.557943,1,ok,27919,24123,1,0.222332,0.005044,0.000404,0.067509,4.728943,7.436464,0.000117,33.384652,7.395609,0.872858,210.848290,0.004002,7.782946,264.734442,272.521794,272.952733,0.430939,273.180109
1733,vehicle0,1310.414000,1310.297000,1374.329820,1,ok,27866,24066,1,0.192488,0.007064,0.000215,0.105226,6.373554,20.543012,0.000273,34.334379,8.413858,0.807080,219.464545,0.005150,6.742947,290.041927,296.790239,297.093696,0.303457,297.293248
1734,vehicle0,1310.617000,1310.497000,1375.083763,1,ok,27852,24048,1,0.142234,0.005569,0.000207,0.063721,5.075636,7.867239,0.000083,35.712269,6.890369,0.858578,241.798827,0.004099,7.226436,298.266722,305.497464,305.777701,0.280237,305.925504
1735,vehicle0,1310.812000,1310.696000,1375.815225,1,ok,27784,23970,1,0.161583,0.011551,0.000256,0.109163,5.300349,8.826441,0.000088,31.870151,8.232942,0.954323,224.133852,0.031109,8.272273,279.427309,287.730947,288.012178,0.281231,288.185312
1736,vehicle0,1311.004000,1310.897000,1376.511949,1,ok,27764,23946,1,0.184429,0.008599,0.000347,0.114156,6.058770,10.299821,0.000113,30.911842,7.888796,0.889773,196.634928,0.007006,6.822574,252.798199,259.628126,260.039667,0.411541,260.232695
1737,vehicle0,1311.211000,1311.095000,1377.298748,1,ok,27788,23960,1,0.175634,0.006571,0.000284,0.095609,4.934092,8.814658,0.000153,34.268594,7.742362,0.704404,233.526936,0.003478,7.171796,290.086808,297.262366,297.490409,0.228043,297.672614
1738,vehicle0,1311.408000,1311.297000,1378.050687,1,ok,27869,24041,1,0.128750,0.006323,0.000265,0.084880,6.601282,8.728278,0.000139,34.536077,6.925286,0.681389,240.847104,0.003898,7.099245,298.404435,305.507843,305.718061,0.210218,305.853134
1739,vehicle0,1311.604000,1311.497000,1378.797779,1,ok,27924,24093,1,0.124754,0.017741,0.000221,0.100374,7.138672,8.324205,0.000105,35.854572,8.067526,1.069577,241.432489,0.003561,6.034619,301.987520,308.025921,308.433455,0.407534,308.575950
1740,vehicle0,1311.808000,1311.697000,1379.532871,1,ok,27839,23993,1,0.132892,0.007021,0.000268,0.113055,7.495381,10.763556,0.000136,39.814650,7.161615,0.734497,247.551501,0.004201,6.158991,313.634391,319.797851,320.065455,0.267604,320.205368
1741,vehicle0,1312.015000,1311.897000,1380.230496,1,ok,27804,23923,1,0.256970,0.005306,0.000212,0.066629,9.565697,9.829840,0.000127,33.980382,7.823876,0.708618,221.347113,0.011606,6.163472,283.322282,289.497572,289.723922,0.226350,289.986198
1742,vehicle0,1312.213000,1312.097000,1380.878971,1,ok,27814,23928,1,0.135760,0.004974,0.000175,0.064622,5.180430,7.838615,0.000199,40.910842,6.592380,0.696940,223.901239,0.003836,6.793978,285.185267,291.983256,292.198536,0.215280,292.339270
1743,vehicle0,1312.412000,1312.296000,1381.623991,1,ok,27748,23881,1,0.146752,0.006707,0.000188,0.065702,4.439618,7.783247,0.000133,40.042316,7.392315,0.910217,238.153947,0.004953,7.524273,298.787495,306.316909,306.560889,0.243980,306.714348
1744,vehicle0,1312.611000,1312.496000,1382.382656,1,ok,27609,23774,1,0.129283,0.005870,0.000234,0.068007,7.116420,9.416561,0.000104,37.475319,7.957646,0.974452,250.331664,0.003790,6.087523,313.340173,319.431720,319.859208,0.427488,319.994361
1745,vehicle0,1312.812000,1312.696000,1383.106477,1,ok,27490,23660,1,0.257801,0.008301,0.000470,0.109496,6.153100,8.668232,0.000104,38.336191,7.528419,0.708388,255.096516,0.003829,6.849137,316.600446,323.453882,323.759187,0.305305,324.025289
1746,vehicle0,1313.011000,1312.896000,1383.828056,1,ok,27377,23533,1,0.099340,0.006656,0.000541,0.102897,6.051167,8.760606,0.000078,31.942971,8.383468,0.711288,233.289325,0.003774,6.870240,289.241800,296.116355,296.362721,0.246366,296.468717
1747,vehicle0,1313.212000,1313.096000,1384.586157,1,ok,27384,23495,1,0.140600,0.089620,0.000370,0.080980,5.972766,8.336513,0.000126,36.811915,7.364844,0.725758,251.152734,0.012530,6.630103,310.445636,317.088639,317.481289,0.392650,317.711509
1748,vehicle0,1313.411000,1313.297000,1385.363341,1,ok,27270,23354,1,0.128582,0.007916,0.000375,0.102617,8.965009,7.145963,0.000097,38.316050,9.230417,0.933458,266.100236,0.003333,6.657908,330.793847,337.455463,337.776078,0.320615,337.912576
1749,vehicle0,1313.618000,1313.496000,1386.136664,1,ok,26994,23279,1,0.196172,0.006539,0.000246,0.108660,10.170070,13.039886,0.000157,36.504556,7.490598,0.677512,263.496822,0.003291,7.023301,331.488261,338.515099,339.064488,0.549389,339.267199
1750,vehicle0,1313.897000,1313.699000,1386.917091,1,ok,26583,23042,1,0.129481,0.013926,0.000266,0.066988,6.106258,9.130974,0.000134,35.597969,9.159181,0.893743,285.918011,0.004719,6.339532,346.873258,353.217775,353.464368,0.246593,353.607775
1751,vehicle0,1314.011000,1313.897000,1387.509151,1,ok,26325,22809,1,0.115634,0.009104,0.000292,0.174646,5.849509,7.716871,0.000131,33.819965,9.367750,0.786806,247.448665,0.004264,7.149842,305.164343,312.318741,312.576490,0.257749,312.701228
1752,vehicle0,1314.227000,1314.097000,1388.320216,1,ok,26153,22608,1,0.119155,0.008281,0.000373,0.107992,7.031633,10.254473,0.000134,47.348475,12.125492,0.980696,294.369865,0.034937,9.194350,372.218760,381.448420,381.788872,0.340452,381.916308
1753,vehicle0,1314.414000,1314.295000,1388.968455,1,ok,25965,22400,1,0.234793,0.007765,0.000180,0.100260,7.154745,10.837485,0.000117,31.889871,6.655431,0.685445,221.243523,0.003980,6.065315,278.566877,284.636352,284.850107,0.213755,285.092665
1754,vehicle0,1314.611000,1314.495000,1389.769221,1,ok,25752,22173,1,0.135706,0.004153,0.000195,0.057586,5.837702,6.869475,0.000096,32.384211,7.958723,0.932275,250.890158,0.003861,6.288760,304.930226,311.223042,311.530134,0.307092,311.669993
1755,vehicle0,1314.809000,1314.695000,1390.530101,1,ok,25500,21922,1,0.120170,0.008535,0.000428,0.107113,5.914475,7.817129,0.000083,33.220040,7.620830,0.806135,248.408070,0.010012,7.724418,303.893875,311.628733,311.934982,0.306249,312.063687
1756,vehicle0,1315.011000,1314.897000,1391.290617,1,ok,25382,21847,1,0.231683,0.007742,0.000276,0.100314,6.689173,11.674909,0.000129,40.922690,8.698739,0.932682,254.935700,0.003723,7.383338,323.954336,331.341673,331.841358,0.499685,332.080783
1757,vehicle0,1315.210000,1315.096000,1392.037056,1,ok,25093,21586,1,0.196582,0.004240,0.000165,0.110076,7.509523,7.537137,0.000107,34.347239,9.031521,0.711902,274.466809,0.004205,6.137431,333.714314,339.856115,340.113478,0.257363,340.314300
1758,vehicle0,1315.411000,1315.297000,1392.818907,1,ok,24622,21165,1,0.086741,0.251371,0.000304,0.079588,7.896052,6.943834,0.000153,34.170498,8.759583,0.793461,280.315483,0.011536,6.660136,338.958652,345.630628,345.885013,0.254385,346.223125
1759,vehicle0,1315.610000,1315.497000,1393.556536,1,ok,24116,20727,1,0.134259,0.006191,0.000204,0.064338,8.635740,6.745107,0.000077,36.098331,9.592228,0.729609,277.259073,0.003436,7.910470,339.124503,347.038613,347.308950,0.270337,347.449400
1760,vehicle0,1315.810000,1315.698000,1394.294372,1,ok,23755,20420,1,0.201071,0.012467,0.000399,0.091102,7.123764,7.105742,0.000087,33.189337,8.464542,0.728013,271.631344,0.004022,7.468955,328.333931,335.807307,336.036895,0.229588,336.250433
1761,vehicle0,1316.012000,1315.896000,1395.042713,1,ok,23567,20253,1,0.107419,0.007458,0.000221,0.083731,8.298912,6.375828,0.000118,35.496680,8.510713,0.752104,261.872927,0.004152,6.244625,321.391013,327.640011,327.880003,0.239992,327.994880
1762,vehicle0,1316.209000,1316.097000,1395.781217,1,ok,23435,20138,1,0.177833,0.007814,0.000219,0.072560,6.021504,7.755997,0.000113,33.627858,8.262145,0.696439,251.955378,0.003447,7.276441,308.391994,315.672101,315.924832,0.252731,316.110479
1763,vehicle0,1316.408000,1316.297000,1396.564278,1,ok,23293,20021,1,0.157528,0.008548,0.000235,0.086049,6.447449,6.726360,0.000167,36.418463,8.831344,0.703897,269.216267,0.004537,6.813698,328.429996,335.248466,335.468858,0.220392,335.634934
1764,vehicle0,1316.622000,1316.496000,1397.327263,1,ok,23371,20072,1,0.111832,0.007852,0.000345,0.091772,8.434836,7.423221,0.000083,38.638934,10.786231,0.756307,283.104347,0.027082,7.238439,349.235731,356.501597,356.783341,0.281744,356.903025
1765,vehicle0,1316.812000,1316.697000,1398.027139,1,ok,23278,20006,1,0.101216,0.005844,0.000212,0.079223,8.802457,7.635270,0.000116,31.074918,7.086800,0.890723,258.414923,0.008072,7.964153,313.984430,321.956867,322.216784,0.259917,322.323844
1766,vehicle0,1317.012000,1316.895000,1398.791677,1,ok,23298,20063,1,0.210097,0.009130,0.000231,0.091202,9.450908,14.999550,0.000079,33.856077,7.633820,0.727128,273.830976,0.004985,6.785153,340.589740,347.380109,347.760354,0.380245,347.979581
1767,vehicle0,1317.214000,1317.096000,1399.555544,1,ok,23288,20022,1,0.222886,0.010794,0.000255,0.085871,6.763408,6.628012,0.000100,36.678927,11.002475,1.027058,286.346110,0.003493,7.579680,348.531961,356.115389,356.456734,0.341345,356.690414
1768,vehicle0,1317.411000,1317.296000,1400.284880,1,ok,23355,19965,1,0.120243,0.007635,0.000298,0.092509,9.480760,10.777576,0.000112,32.719492,8.706985,0.769641,270.209151,0.004122,6.339165,332.756226,339.099811,339.338656,0.238845,339.466534
1769,vehicle0,1317.610000,1317.495000,1401.041901,1,ok,23274,19837,1,0.114424,0.007454,0.000360,0.069295,8.466703,9.024384,0.000101,37.953390,10.183716,0.695556,277.139756,0.004144,6.242124,343.532901,349.779529,350.164432,0.384903,350.286310
1770,vehicle0,1317.811000,1317.697000,1401.799832,1,ok,23215,19719,1,0.109562,0.008185,0.000412,0.090884,9.138338,10.003528,0.000103,46.583816,12.331956,0.975172,268.371502,0.012455,7.304669,347.495299,354.812835,355.235877,0.423042,355.353624
1771,vehicle0,1318.014000,1317.898000,1402.567212,1,ok,23186,19470,1,0.186912,0.005645,0.000130,0.057194,7.248223,6.807168,0.000110,34.762674,12.543963,0.890104,278.640101,0.003873,7.145832,340.949537,348.099372,348.366519,0.267147,348.559076
1772,vehicle0,1318.209000,1318.098000,1403.316265,1,ok,23309,19438,1,0.073335,0.009400,0.000429,0.073194,7.940258,6.202637,0.000076,33.049042,8.462246,0.734296,273.797723,0.003230,7.011968,330.259472,337.275099,337.519065,0.243966,337.601800
1773,vehicle0,1318.412000,1318.297000,1404.116706,1,ok,23488,19567,1,0.128557,0.006363,0.000306,0.091906,9.810173,8.640769,0.000146,43.047029,9.930832,0.799233,278.793818,0.003377,7.548171,351.113906,358.665760,358.905826,0.240066,359.040746
1774,vehicle0,1318.613000,1318.497000,1404.872041,1,ok,23727,19890,1,0.133205,0.016114,0.000118,0.091249,8.069123,6.170029,0.000085,34.553166,10.324761,0.696374,275.913319,0.010175,7.188888,335.818106,343.017287,343.428289,0.411002,343.577608
1775,vehicle0,1318.812000,1318.696000,1405.625330,1,ok,24158,20295,1,0.269430,0.017258,0.000260,0.098614,7.734890,6.218686,0.000110,33.150072,8.410384,0.705947,269.793217,0.019415,8.218590,326.111920,334.350185,334.580145,0.229960,334.866833
1776,vehicle0,1319.011000,1318.898000,1406.399710,1,ok,24667,20601,1,0.201874,0.005846,0.000196,0.056413,7.301135,6.791322,0.000156,34.847943,8.539509,0.772885,272.739790,0.004859,6.246989,331.049153,337.301197,337.560997,0.259800,337.768717
1777,vehicle0,1319.210000,1319.097000,1407.133743,1,ok,24930,20765,1,0.123992,0.005641,0.000177,0.082891,8.366800,9.734934,0.000102,42.514842,7.159528,0.706701,228.571699,0.003669,8.376324,297.137497,305.517667,305.757610,0.239943,305.887243
1778,vehicle0,1319.410000,1319.296000,1407.956468,1,ok,25077,20940,1,0.108660,0.006470,0.000219,0.118339,6.830094,6.106458,0.000167,30.635999,12.616636,1.376640,271.084938,0.004525,7.048230,328.769271,335.822245,336.373646,0.551401,336.488776
1779,vehicle0,1319.612000,1319.497000,1408.722063,1,ok,25308,21055,1,0.126869,0.006714,0.000292,0.093474,8.932774,8.270310,0.000122,36.400992,10.084933,0.990254,269.923278,0.004607,7.653675,334.696137,342.354711,342.773957,0.419246,342.907540
1780,vehicle0,1319.812000,1319.695000,1409.470211,1,ok,25666,21294,1,0.072829,0.004754,0.000233,0.059548,7.447698,6.015608,0.000096,35.990203,10.912518,0.732681,252.846459,0.012077,7.435045,314.004811,321.452166,321.698044,0.245878,321.775627
1781,vehicle0,1320.009000,1319.896000,1410.244757,1,ok,25805,21379,1,0.238585,0.007110,0.000182,0.091645,8.797089,6.005847,0.000093,30.404023,7.990273,0.697358,253.626301,0.005428,6.395823,307.612629,314.014062,314.270575,0.256513,314.516270
1782,vehicle0,1320.212000,1320.096000,1410.968915,1,ok,25870,21447,1,0.115134,0.038357,0.000469,0.063363,5.522246,5.631159,0.000145,30.283588,7.625678,0.771993,222.975718,0.015218,7.130626,272.873890,280.020203,280.295822,0.275619,280.449313
1783,vehicle0,1320.411000,1320.296000,1411.761500,1,ok,26012,21594,1,0.121148,0.011238,0.000312,0.107485,5.997865,5.794583,0.000077,35.437720,8.829042,0.832721,238.479536,0.004259,6.781011,295.479029,302.264611,302.593328,0.328717,302.725714
1784,vehicle0,1320.610000,1320.497000,1412.534414,1,ok,26211,21806,1,0.209753,0.005071,0.000166,0.054186,5.871137,6.390404,0.000185,32.838474,7.556896,0.713316,252.526746,0.004293,8.362087,305.951344,314.317890,314.609943,0.292053,314.824767
