cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
1219,vehicle1,1209.994000,1209.797000,987.625169,1,ok,25759,22733,1,0.230697,0.008770,0.000214,0.079036,15.297465,7.578055,0.000118,43.142927,13.380026,0.892372,490.388635,0.004998,10.757895,570.758634,581.521741,582.160083,0.638342,582.399550
1220,vehicle1,1210.190000,1209.994000,988.322219,1,ok,25713,22694,1,0.107114,0.006095,0.000310,0.092297,12.444015,8.399998,0.000146,42.883764,11.296885,0.715870,401.148355,0.004053,7.433472,476.981330,484.419165,484.689547,0.270382,484.802756
1221,vehicle1,1210.388000,1210.198000,989.153286,1,ok,25733,22737,1,0.238089,0.007482,0.000279,0.066006,11.454795,9.384396,0.000078,40.529865,12.067819,0.823747,420.778065,0.009761,9.004086,495.104771,504.118897,504.769466,0.650569,505.015037
1222,vehicle1,1210.590000,1210.396000,989.933474,1,ok,25763,22794,1,0.136710,0.006076,0.000434,0.080715,15.346813,7.624709,0.000077,40.597338,11.310165,0.777372,392.226230,0.017051,7.804461,467.963419,475.785365,476.195322,0.409957,476.338108
1223,vehicle1,1210.787000,1210.597000,990.727151,1,ok,25876,22897,1,0.112650,0.007802,0.000157,0.093618,14.346016,9.315225,0.000085,41.783967,10.429531,0.775369,401.026688,0.009649,7.752551,477.770499,485.532856,485.967946,0.435090,486.088398
1224,vehicle1,1210.987000,1210.795000,991.597541,1,ok,26301,23250,1,0.126519,0.729918,0.000417,1.220398,17.533289,9.314775,0.000119,42.177433,11.973077,0.751981,465.293352,0.004968,7.378782,548.264424,555.648591,556.191478,0.542887,557.047915
1225,vehicle1,1211.203000,1210.995000,992.514884,1,ok,27258,23664,1,0.124122,0.007025,0.000243,0.111875,32.807471,9.035031,0.000103,43.844925,13.942069,0.972745,552.440737,0.004207,7.035456,653.154956,660.194862,660.537493,0.342631,660.668640
1226,vehicle1,1211.404000,1211.195000,993.316851,1,ok,27370,23752,1,0.273480,0.008763,0.000344,0.099037,34.280884,10.166898,0.000138,52.851945,13.111306,0.763275,544.485150,0.005877,6.521354,655.758633,662.286208,662.976269,0.690061,663.258512
1227,vehicle1,1211.594000,1211.395000,994.065807,1,ok,26245,23161,1,0.221428,0.007689,0.000148,0.089283,12.456793,10.334976,0.000143,43.081002,15.250994,0.829248,531.789983,0.055885,6.462320,613.832422,620.350775,620.839780,0.489005,621.068897
1228,vehicle1,1211.795000,1211.594000,994.888995,1,ok,25927,22986,1,0.118247,0.004607,0.000195,0.054155,13.171734,11.739475,0.000153,53.275505,11.678741,0.726713,512.854063,0.003631,7.230244,603.500539,610.734609,611.149801,0.415192,611.272655
1229,vehicle1,1211.994000,1211.795000,995.666721,1,ok,25981,23043,1,0.205908,0.004865,0.000118,0.053080,10.250445,8.551864,0.000084,42.970864,12.996136,0.893046,517.722266,0.004287,8.037455,593.437785,601.479645,601.821323,0.341678,602.032096
1230,vehicle1,1212.195000,1211.994000,996.484089,1,ok,26083,23118,1,0.129110,0.007508,0.000274,0.075938,9.967440,7.774437,0.000109,40.310718,10.333848,0.805767,520.645077,0.023367,7.836936,589.913334,597.773911,598.242332,0.468421,598.378950
1231,vehicle1,1212.404000,1212.195000,997.323818,1,ok,26149,23151,1,0.117015,0.007800,0.000219,0.095957,13.039898,11.712330,0.000108,42.468003,10.669203,0.699806,539.137106,0.003677,6.968980,617.822411,624.795287,625.135696,0.340409,625.260511
1232,vehicle1,1212.595000,1212.394000,998.040639,1,ok,26266,23245,1,0.283164,0.009518,0.000290,0.105739,11.401064,8.004649,0.000139,38.324181,10.165933,1.778794,505.998387,0.099738,7.176502,575.778886,583.055416,583.523676,0.468260,583.816358
1233,vehicle1,1212.794000,1212.595000,998.854839,1,ok,26291,23236,1,0.132465,0.008447,0.000178,0.087911,11.165830,7.988652,0.000090,38.866064,11.753388,0.815006,500.320289,0.004323,7.418126,570.997230,578.419857,578.835502,0.415645,578.976414
1234,vehicle1,1212.997000,1212.794000,999.703762,1,ok,26393,23319,1,0.150627,0.007410,0.000289,0.097017,12.031895,8.087654,0.000085,41.801154,11.486437,0.728962,541.701057,0.005681,6.656376,615.934261,622.596607,622.983827,0.387220,623.141864
1235,vehicle1,1213.196000,1212.998000,1000.541025,1,ok,26463,23394,1,0.262737,0.026842,0.000221,0.090384,14.498403,7.359395,0.000104,45.711467,13.286320,0.959596,564.318910,0.005429,7.379544,646.224579,653.609773,654.143291,0.533518,654.432870
1236,vehicle1,1213.397000,1213.196000,1001.335545,1,ok,26462,23354,1,0.272539,0.007260,0.000170,0.127223,15.395498,8.097486,0.000118,39.889589,12.423008,0.885244,529.684919,0.004530,6.239036,606.503085,612.746821,613.217530,0.470709,613.497329
1237,vehicle1,1213.595000,1213.397000,1002.140970,1,ok,26411,23308,1,0.271306,0.007234,0.000247,0.075501,12.037092,7.821626,0.000124,41.609130,13.679192,0.722293,549.995658,0.049505,7.229681,625.940616,633.220049,633.483845,0.263796,633.762385
1238,vehicle1,1213.794000,1213.595000,1002.934315,1,ok,26425,23390,1,0.101261,0.006212,0.000232,0.057402,11.730026,9.136883,0.000132,40.126088,12.345052,2.294621,560.108077,0.029488,8.743990,635.798281,644.571991,645.174813,0.602822,645.282286
1239,vehicle1,1214.002000,1213.794000,1003.770038,1,ok,26710,23664,1,0.192015,0.007407,0.000151,0.088240,15.545029,9.818046,0.000124,45.159223,12.759384,0.695058,577.533845,0.003564,8.405979,661.598949,670.008643,670.288906,0.280263,670.488328
1240,vehicle1,1214.202000,1213.996000,1004.571762,1,ok,27109,23910,1,0.117298,0.007452,0.000331,0.092926,14.423380,9.037175,0.000186,45.070766,13.619803,0.819789,575.532393,0.003938,7.659715,658.596418,666.260402,667.485256,1.224854,667.610006
1241,vehicle1,1214.400000,1214.195000,1005.355659,1,ok,27323,23971,1,0.144765,0.005915,0.000154,0.069221,15.411887,8.817752,0.000293,45.981336,12.667716,0.714732,563.461248,0.004616,7.952753,647.124185,655.081708,656.090682,1.008974,656.241362
1242,vehicle1,1214.601000,1214.392000,1006.176873,1,ok,28692,24474,1,0.119552,0.005302,0.000250,0.103481,23.618098,8.504472,0.000085,47.170337,14.351192,0.879627,598.442587,0.074845,7.316412,693.069879,700.461386,701.033392,0.572006,701.158246
1243,vehicle1,1214.804000,1214.594000,1007.020343,1,ok,28832,24492,1,0.279788,0.007680,0.000271,0.089208,22.045265,7.945804,0.000094,45.062876,14.968880,0.893337,618.145934,0.004344,7.111261,709.151398,716.267274,717.318094,1.050820,717.605562
1244,vehicle1,1215.003000,1214.796000,1007.849388,1,ok,28394,24382,1,0.221329,0.006548,0.000157,0.101905,21.221302,8.436123,0.000087,43.239580,17.978533,0.953427,634.088931,0.033190,9.057665,726.019888,735.110900,735.586849,0.475949,735.814726
1245,vehicle1,1215.200000,1214.996000,1008.683473,1,ok,27732,24229,1,0.145378,0.007847,0.000234,0.101021,13.820807,8.478618,0.000089,46.898112,14.797869,0.752680,655.102231,0.003252,6.527673,739.951427,746.482586,746.987658,0.505072,747.140883
1246,vehicle1,1215.401000,1215.194000,1009.480258,1,ok,27705,24221,1,0.107581,0.007711,0.000246,0.067372,16.215479,8.182679,0.000086,45.523566,14.969736,0.724364,633.135375,0.004183,7.547774,718.818657,726.370860,727.598796,1.227936,727.714088
1247,vehicle1,1215.603000,1215.393000,1010.263089,1,ok,27542,24064,1,0.325471,0.008957,0.000186,0.098958,16.943166,7.981613,0.000116,42.029607,12.692035,0.703412,614.788457,0.083874,7.449002,695.237364,702.770426,703.292276,0.521850,703.626704
1248,vehicle1,1215.804000,1215.595000,1011.037153,1,ok,27483,23977,1,0.142683,0.007336,0.000158,0.091323,11.850425,7.279358,0.000094,42.707842,13.890155,0.794810,599.449756,0.004290,8.526118,676.063763,684.594329,685.081646,0.487317,685.231665
1249,vehicle1,1216.004000,1215.796000,1011.829462,1,ok,27406,23935,1,0.098065,0.011974,0.000170,0.059114,11.012460,7.666068,0.000085,42.661563,12.559569,0.783323,596.874641,0.004634,6.740417,671.616823,678.362044,678.683697,0.321653,678.793736
1250,vehicle1,1216.200000,1215.996000,1012.630762,1,ok,27354,23876,1,0.136391,0.005341,0.000137,0.056759,12.893694,10.443894,0.000174,40.770409,14.708771,0.750382,592.357062,0.003653,7.885181,671.981145,679.870116,680.377851,0.507735,680.519583
1251,vehicle1,1216.399000,1216.193000,1013.453751,1,ok,27258,23820,1,0.227004,0.007911,0.000175,0.094597,16.744865,9.167900,0.000101,42.099603,14.883370,0.853144,618.634292,0.003788,6.690012,702.477872,709.171847,709.497123,0.325276,709.732038
1252,vehicle1,1216.604000,1216.394000,1014.242631,1,ok,27133,23766,1,0.160307,0.005820,0.000118,0.092057,11.312718,9.349794,0.000120,40.656462,11.691337,0.842027,617.530240,0.081428,6.866888,691.474755,698.423189,698.973384,0.550195,699.139511
1253,vehicle1,1216.800000,1216.596000,1015.063755,1,ok,27137,23742,1,0.282254,0.007116,0.000445,0.083662,13.221883,7.304247,0.000129,43.270713,12.904738,0.795142,631.228170,0.004245,7.463903,708.808684,716.277277,716.709804,0.432527,716.999174
1254,vehicle1,1217.002000,1216.794000,1015.859339,1,ok,26911,23542,1,0.137421,0.007125,0.000158,0.084868,18.157115,6.981947,0.000099,48.059768,14.624182,0.718401,645.474540,0.003731,6.253762,734.100920,740.358571,740.648177,0.289606,740.792723
1255,vehicle1,1217.200000,1216.995000,1016.644140,1,ok,26697,23308,1,0.105514,0.009224,0.000226,0.109812,15.184764,7.278341,0.000086,43.910814,15.221173,0.761866,630.425145,0.003711,6.837140,712.892001,719.733078,720.040534,0.307456,720.155272
1256,vehicle1,1217.400000,1217.195000,1017.421615,1,ok,26350,23054,1,0.276445,0.008242,0.000341,0.095215,11.271757,8.389273,0.000087,42.330417,15.400644,0.788844,617.883122,0.003486,6.597202,696.159359,702.760388,703.257293,0.496905,703.541980
1257,vehicle1,1217.600000,1217.393000,1018.202631,1,ok,26140,22795,1,0.116347,0.006872,0.000258,0.098295,12.655641,8.375952,0.000079,45.367906,15.638971,0.960467,592.145046,0.004654,8.209939,675.242357,683.457208,683.862572,0.405364,683.985791
1258,vehicle1,1217.798000,1217.592000,1019.047713,1,ok,26020,22630,1,0.131025,0.007548,0.000216,0.085376,13.847856,7.567936,0.000090,45.313663,13.685197,0.719132,621.142060,0.248375,6.690059,702.361310,709.299960,710.032395,0.732435,710.170968
1259,vehicle1,1217.997000,1217.791000,1019.800827,1,ok,25888,22501,1,0.126675,0.010440,0.000202,0.088809,12.934236,6.855628,0.000113,40.169823,14.498431,1.100258,578.211670,0.005159,7.832185,653.858968,661.696514,662.173247,0.476733,662.310362
1260,vehicle1,1218.201000,1217.991000,1020.606487,1,ok,25842,22419,1,0.206891,0.005004,0.000144,0.053140,11.323104,6.390097,0.000122,40.151117,13.499146,0.928518,564.349034,0.003975,7.888635,636.694278,644.587032,645.552774,0.965742,645.764669
1261,vehicle1,1218.395000,1218.195000,1021.374485,1,ok,25792,22331,1,0.263257,0.011985,0.000263,0.105668,11.590013,8.659097,0.000086,42.471100,12.975732,0.789424,544.754035,0.013541,7.845655,621.345155,629.204614,629.584314,0.379700,629.859556
1262,vehicle1,1218.598000,1218.395000,1022.195885,1,ok,25641,22165,1,0.243840,0.007882,0.000213,0.080904,14.034573,9.348360,0.000111,41.128748,13.530832,0.812712,570.228201,0.003972,6.894302,649.164441,656.062928,656.715307,0.652379,656.967029
1263,vehicle1,1218.803000,1218.598000,1022.997969,1,ok,25384,21961,1,0.234955,0.007812,0.000161,0.095954,13.513794,10.313440,0.000077,43.117612,16.449279,0.805498,557.676774,0.017855,8.465306,641.972428,650.455750,650.930402,0.474652,651.173169
1264,vehicle1,1218.996000,1218.796000,1023.781869,1,ok,25236,21877,1,0.121959,0.006457,0.000198,0.089976,15.415189,6.911506,0.000107,39.996863,12.228746,0.784038,556.977539,0.003935,7.188869,632.403964,639.596966,639.878159,0.281193,640.006575
1265,vehicle1,1219.193000,1218.996000,1024.556227,1,ok,25210,21880,1,0.116133,0.009041,0.000229,0.072121,12.108495,6.638148,0.000105,40.841507,14.338485,0.708860,539.295109,0.004223,6.250424,614.002830,620.257706,620.623816,0.366110,620.748990
1266,vehicle1,1219.396000,1219.193000,1025.385648,1,ok,25172,21846,1,0.077457,0.007907,0.000426,0.090542,13.493183,10.151194,0.000101,40.577722,12.257702,0.755383,554.668575,0.005314,6.343272,631.994402,638.343414,638.702480,0.359066,638.787844
1267,vehicle1,1219.596000,1219.396000,1026.137612,1,ok,25249,21863,1,0.138029,0.093146,0.000216,0.085133,13.968513,9.006697,0.000086,38.815323,14.382033,0.721110,520.699193,0.003154,6.730323,597.678088,604.411781,604.749894,0.338113,604.981069
1268,vehicle1,1219.796000,1219.597000,1026.931071,1,ok,25275,21817,1,0.136046,0.005825,0.000253,0.086009,12.234828,6.513978,0.000141,40.445037,12.292768,0.754324,511.360698,0.008478,8.467983,583.687783,592.164497,592.640959,0.476462,592.782830
1269,vehicle1,1219.993000,1219.796000,1027.736319,1,ok,25262,21780,1,0.233024,0.007212,0.000219,0.091861,14.171740,7.433099,0.000255,42.928240,15.897688,0.960144,527.082036,0.057965,6.513434,608.565063,615.136681,615.455139,0.318458,615.695375
1270,vehicle1,1220.195000,1219.993000,1028.496046,1,ok,25166,21696,1,0.199729,0.007035,0.000228,0.088210,10.744861,7.958826,0.000099,38.883498,14.081534,0.758303,503.482209,0.003455,7.013460,575.997540,583.014683,583.339662,0.324979,583.546426
1271,vehicle1,1220.397000,1220.195000,1029.278558,1,ok,24995,21522,1,0.109499,0.016974,0.000207,0.074004,10.969557,6.826705,0.000162,41.351137,11.944743,0.700325,497.031518,0.003925,7.097166,568.898151,575.999449,576.332198,0.332749,576.458671
1272,vehicle1,1220.594000,1220.397000,1030.053233,1,ok,24902,21444,1,0.233778,0.011399,0.000445,0.092159,11.520006,6.514131,0.000114,38.931740,11.006908,0.767126,489.234858,0.005663,7.956020,558.067042,566.029170,566.530331,0.501161,566.775508
1273,vehicle1,1220.794000,1220.594000,1030.869488,1,ok,24837,21418,1,0.121003,0.523432,0.005415,0.071955,9.502196,6.533649,0.000188,37.286278,12.108850,0.716310,496.005107,0.014425,7.490322,562.224533,569.734695,570.151868,0.417173,570.796303
1274,vehicle1,1220.992000,1220.794000,1031.689356,1,ok,24754,21373,1,0.136169,0.007959,0.000266,0.078962,9.517201,5.755860,0.000100,40.242791,15.949969,1.025570,498.716203,0.004498,7.779339,571.286656,579.070759,579.599734,0.528975,579.743862
1275,vehicle1,1221.194000,1220.997000,1032.500352,1,ok,24688,21317,1,0.118187,0.252975,0.000309,0.077369,12.483092,6.582218,0.000087,37.774180,11.927360,0.757541,504.097049,0.016100,6.260975,573.698896,579.976280,580.440147,0.463867,580.811309
1276,vehicle1,1221.395000,1221.194000,1033.256674,1,ok,24692,21352,1,0.227220,0.665208,0.000344,0.072835,11.385611,7.245252,0.000113,39.581786,14.365314,0.878620,481.737721,0.003438,7.504798,555.267252,562.775832,563.213075,0.437243,564.105503
1277,vehicle1,1221.590000,1221.395000,1034.060877,1,ok,24630,21361,1,0.213155,0.009459,0.000197,0.095300,13.307341,6.235880,0.000156,40.864775,13.034137,0.740048,494.888477,0.003195,6.648568,569.166114,575.818074,576.183351,0.365277,576.405965
1278,vehicle1,1221.795000,1221.596000,1034.945387,1,ok,24661,21447,1,0.119778,0.009483,0.000426,0.084275,13.438582,6.324634,0.000123,39.492573,12.378083,0.699320,529.668379,0.004199,7.083382,602.085969,609.173976,609.603124,0.429148,609.732385
1279,vehicle1,1221.999000,1221.795000,1035.707913,1,ok,24780,21605,1,0.128602,0.006091,0.000237,0.051509,14.906287,6.666194,0.000095,40.616258,12.111181,0.707135,512.054766,0.005259,7.354651,587.113425,594.473572,594.874616,0.401044,595.009309
1280,vehicle1,1222.210000,1221.999000,1036.497052,1,ok,24942,21758,1,0.223090,0.006720,0.000231,0.087150,12.244820,6.634885,0.000129,34.760433,13.589380,0.695491,533.545723,0.014547,7.576217,601.558011,609.149006,609.504995,0.355989,609.734805
1281,vehicle1,1222.614000,1222.397000,1037.972453,1,ok,25076,21850,1,0.326765,0.008667,0.000196,0.083277,11.867696,6.654759,0.000183,37.657222,14.295378,0.754535,579.296112,0.004020,7.392802,650.609162,658.006180,658.309657,0.303477,658.645089
1282,vehicle1,1222.816000,1222.607000,1038.777181,1,ok,25264,21962,1,1.305221,0.007846,0.000266,0.084417,13.506105,8.188065,0.000167,41.441039,12.194239,0.735279,600.365452,0.011664,7.143610,676.514763,683.670303,684.067665,0.397362,685.380732
1283,vehicle1,1223.103000,1222.896000,1039.911672,1,ok,25375,21973,1,0.097090,0.012456,0.000329,0.101946,10.829435,6.807127,0.000169,41.995538,13.163784,0.712553,616.506517,0.005328,7.112898,690.117069,697.235624,697.585291,0.349667,697.694837
1284,vehicle1,1223.304000,1223.096000,1040.712802,1,ok,25527,22043,1,0.133026,0.008309,0.000457,0.069278,10.416439,6.536260,0.000130,37.635470,14.952761,0.740313,643.787819,0.020211,7.524142,714.138470,721.683280,722.148091,0.464811,722.289426
1285,vehicle1,1223.544000,1223.298000,1041.623071,1,ok,25220,21883,1,0.130657,0.014581,0.000182,0.081539,24.054357,5.156485,0.000099,42.171416,18.563025,0.763803,703.186931,0.004168,10.347163,793.977655,804.329168,804.735307,0.406139,804.880545
1286,vehicle1,1223.713000,1223.497000,1042.408408,1,ok,25117,21874,1,0.230851,7.931010,0.000089,0.103859,16.966570,5.808943,0.000104,42.027605,15.380268,0.715430,697.193844,0.003363,6.778691,778.196623,784.978766,785.299371,0.320605,793.461232
1287,vehicle1,1223.912000,1223.697000,1043.228080,1,ok,24920,21785,1,0.131752,1.000023,0.000362,0.103767,14.726343,5.749969,0.000224,41.779844,15.120704,0.722990,706.675788,0.003230,8.085584,784.879629,792.968805,793.341661,0.372856,794.473436
1288,vehicle1,1224.152000,1223.896000,1044.071779,1,ok,24682,21586,1,0.309201,0.017978,0.000277,0.148578,17.614090,6.083885,0.000090,46.455979,18.879456,0.713670,720.265679,0.003017,7.280181,810.161427,817.444902,817.935344,0.490442,818.262523
1289,vehicle1,1224.392000,1224.098000,1044.910298,1,ok,24648,21522,1,0.135019,16.434117,0.000075,0.050518,15.882873,6.406157,0.000163,43.251744,14.470052,0.950977,750.834372,0.014330,6.301862,831.846856,838.163123,838.496162,0.333039,855.065298
1290,vehicle1,1224.589000,1224.300000,1045.694225,1,ok,25002,21763,1,0.194139,68.175373,0.000095,0.047102,10.440507,5.162880,0.000111,38.453370,14.010070,0.862751,706.888940,0.004279,7.736491,775.865731,783.606596,783.900838,0.294242,852.270350
1291,vehicle1,1224.789000,1224.498000,1046.517347,1,ok,25415,22084,1,0.217704,68.664269,0.000073,0.054197,16.186902,4.960893,0.000117,39.886670,18.544086,0.978964,735.126327,0.005047,6.655153,815.738156,822.398429,823.096072,0.697643,891.978045
1292,vehicle1,1224.990000,1224.698000,1047.335382,1,ok,25800,22435,1,0.139440,69.768996,0.000077,0.054889,14.093486,4.437933,0.000096,40.291210,16.791183,0.784609,734.709096,0.003173,6.445373,811.162502,817.611125,818.006507,0.395382,887.914943
1293,vehicle1,1225.192000,1224.896000,1048.175909,1,ok,25883,22505,1,0.251466,86.259101,0.000076,0.049836,16.116773,4.364937,0.000148,41.965817,15.348140,0.968016,754.107869,0.003875,7.142497,832.921536,840.067984,840.497028,0.429044,927.007595
1294,vehicle1,1225.398000,1225.099000,1049.004981,1,ok,25899,22467,1,0.092623,129.519878,0.000069,0.053425,15.901517,5.174108,0.000114,40.626384,18.500735,1.298880,739.480041,0.093167,7.243947,821.035204,828.372387,829.049682,0.677295,958.662183
1295,vehicle1,1225.598000,1225.301000,1049.830862,1,ok,25670,22253,1,0.093085,173.336357,0.000114,0.079514,15.502754,4.849666,0.000165,44.770901,15.356486,0.739311,737.359138,0.004533,6.850246,818.657935,825.512828,825.840928,0.328100,999.270370
1296,vehicle1,1225.797000,1225.499000,1050.684587,1,ok,25477,22103,1,0.110728,196.350516,0.000085,0.064105,13.779983,4.054484,0.000157,42.797903,19.785170,0.756124,765.163358,0.004279,7.013027,846.401284,853.418675,853.692147,0.273472,1050.153391
1297,vehicle1,1226.008000,1225.696000,1051.534894,1,ok,25403,22109,1,0.267106,248.511502,0.000069,0.054849,15.946835,5.610097,0.000085,44.559285,17.084299,0.727347,757.312067,0.003740,8.368238,841.294864,849.666911,850.271394,0.604483,1099.050002
1298,vehicle1,1226.207000,1225.900000,1052.384092,1,ok,25721,22468,1,0.094474,291.638632,0.000075,0.069385,14.085573,4.020539,0.000131,41.590491,20.776419,0.893987,758.720330,0.004661,8.526113,840.156855,848.687704,849.160950,0.473246,1140.894056
1299,vehicle1,1226.456000,1226.098000,1053.263287,1,ok,25899,22644,1,0.568399,343.557611,0.000066,0.056405,22.055096,5.592056,0.000226,59.148515,18.815567,0.775661,763.797549,0.118751,8.367315,870.241075,878.727207,879.167560,0.440353,1223.293570
1300,vehicle1,1226.692000,1226.300000,1054.107262,1,ok,26014,22824,1,0.118588,415.340639,0.000126,0.107232,15.881825,5.040539,0.000116,42.935745,15.211635,0.725494,756.809047,0.004039,6.863980,836.711633,843.579778,843.939937,0.360159,1259.399164
1301,vehicle1,1226.892000,1226.498000,1054.930019,1,ok,26194,23132,1,0.117719,496.403082,0.000086,0.088482,13.070301,3.801691,0.000097,40.397158,18.783316,0.724390,738.794452,0.003669,6.749406,815.659887,822.413048,822.718254,0.305206,1319.239055
1302,vehicle1,1227.099000,1226.701000,1055.769753,1,ok,26424,23392,1,0.214350,542.729887,0.000081,0.081528,17.801556,4.287329,0.000198,42.503589,16.071479,0.724348,749.533485,0.015224,8.233381,831.003512,839.252198,839.692227,0.440029,1382.636464
1303,vehicle1,1227.298000,1226.899000,1056.573054,1,ok,26749,23718,1,0.292205,564.680727,0.000183,0.056064,15.306962,3.822600,0.000118,41.615220,14.939415,0.847519,719.165842,0.003802,7.128100,795.753740,802.885825,803.265714,0.379889,1368.238646
1304,vehicle1,1227.499000,1227.099000,1057.397814,1,ok,27222,24144,1,0.094673,618.063946,0.000071,0.056610,15.579648,5.105392,0.000091,39.427667,17.608444,0.717762,736.897836,0.055161,8.820175,815.393450,824.268857,824.615245,0.346388,1442.773864
1305,vehicle1,1227.700000,1227.298000,1058.215836,1,ok,27623,24484,1,0.231716,634.744194,0.000098,0.094994,18.744442,3.739911,0.000091,41.192066,17.647811,0.945585,729.025013,0.003673,6.155422,811.389913,817.549106,817.976439,0.427333,1452.952349
1306,vehicle1,1227.903000,1227.499000,1058.998148,1,ok,27772,24573,1,0.140513,641.113204,0.000076,0.053844,11.477408,3.701213,0.000128,47.471384,16.496435,0.959221,694.908194,0.009116,6.743206,775.067827,781.820225,782.287562,0.467337,1423.541279
1307,vehicle1,1228.107000,1227.700000,1059.796172,1,ok,27740,24549,1,0.134994,657.680873,0.000071,0.056840,14.356784,4.511420,0.000108,42.148132,16.755076,0.714549,712.236797,0.006664,6.883854,790.779706,797.670295,797.993531,0.323236,1455.809398
1308,vehicle1,1228.303000,1227.896000,1060.577387,1,ok,27741,24539,1,0.178624,665.634191,0.000068,0.056334,16.090405,3.820260,0.000118,38.586221,16.411641,0.709150,698.402751,0.004994,6.761827,774.076880,780.843769,781.192090,0.348321,1447.004905
1309,vehicle1,1228.498000,1228.099000,1061.332495,1,ok,27726,24518,1,0.104194,650.254590,0.000070,0.056007,12.428586,4.563382,0.000099,37.140532,15.874431,0.750135,676.426922,0.003812,7.219861,747.240094,754.463837,755.072669,0.608832,1405.431453
1310,vehicle1,1228.691000,1228.303000,1062.093319,1,ok,27708,24480,1,0.249173,612.852555,0.000074,0.056223,13.317020,4.717947,0.000100,39.033974,16.336052,0.819294,679.798912,0.014586,6.448539,754.079522,760.542721,760.801234,0.258513,1373.902962
1311,vehicle1,1228.891000,1228.498000,1062.837875,1,ok,27620,24379,1,0.232601,553.191271,0.000092,0.090288,14.178683,3.843194,0.000094,37.630509,15.508503,0.704307,664.597440,0.004138,7.680667,736.553018,744.237915,744.526254,0.288339,1297.950126
1312,vehicle1,1229.080000,1228.697000,1063.615127,1,ok,27560,24283,1,0.141417,484.826722,0.000070,0.057774,15.310440,3.612005,0.000201,38.753250,16.052587,0.891714,695.144844,0.003939,7.044643,769.822815,776.871467,777.222134,0.350667,1262.190273
1313,vehicle1,1229.294000,1228.900000,1064.362068,1,ok,27459,24143,1,0.387583,450.547901,0.000089,0.055530,12.578049,4.128617,0.000099,33.417221,14.749713,0.967861,673.701747,0.003985,6.971044,739.598837,746.573955,746.911257,0.337302,1197.846741
1314,vehicle1,1229.491000,1229.198000,1065.121741,1,ok,27434,24103,1,0.355560,86.031088,0.000106,0.085660,16.534514,4.758260,0.000111,36.671193,17.521153,0.722091,675.974082,0.005627,6.666401,752.267064,758.939198,759.630489,0.691291,846.017137
1315,vehicle1,1229.674000,1229.399000,1065.877394,1,ok,27386,24085,1,0.130824,81.357014,0.000084,0.060770,12.460107,4.608902,0.000092,39.386108,15.477565,0.719564,675.873908,0.003917,6.729616,748.587016,755.320633,755.622506,0.301873,837.110344
1316,vehicle1,1229.833000,1229.600000,1066.644439,1,ok,27348,24045,1,0.130503,39.643356,0.000084,0.084606,12.140777,5.046144,0.000131,35.728653,14.805230,0.934211,691.278627,0.055041,6.592413,760.018379,766.665917,767.020123,0.354206,806.793982
1317,vehicle1,1230.039000,1229.798000,1067.436461,1,ok,27330,23990,1,0.290369,0.008128,3.688191,0.267433,15.572132,4.077695,0.000092,36.874618,14.184534,0.891363,706.747533,0.004197,6.943679,778.615400,789.251467,789.797038,0.545571,790.095535
1318,vehicle1,1230.235000,1229.998000,1068.213580,1,ok,27355,24012,1,0.091076,1.901115,0.000095,0.087413,11.155192,4.784959,0.000099,35.897510,14.686051,0.911751,701.083144,0.004472,7.844603,768.606119,776.455289,777.081498,0.626209,779.073689
1319,vehicle1,1230.434000,1230.197000,1068.988439,1,ok,27327,24002,1,0.252486,1.079244,0.000090,0.083307,11.590162,4.521706,0.000111,37.867700,12.716290,0.718066,698.983694,0.003652,7.803483,766.481036,774.288261,774.818562,0.530301,776.150292
1320,vehicle1,1230.691000,1230.403000,1069.820425,1,ok,27239,23909,1,0.193174,0.012666,0.000605,0.163359,14.841482,3.902494,0.000037,38.095279,17.576950,0.897646,747.431892,0.007216,7.040883,822.909139,829.957843,830.435101,0.477258,830.640941
1321,vehicle1,1230.892000,1230.599000,1070.648737,1,ok,27155,23840,1,0.124655,78.547460,0.000073,0.082727,13.499609,3.866629,0.000103,35.083871,15.046348,0.789060,753.099287,0.071252,6.239597,821.467634,827.778556,828.260718,0.482162,906.932833
1322,vehicle1,1231.099000,1230.799000,1071.460788,1,ok,27155,23891,1,0.221327,131.820072,0.000068,0.060473,11.198292,4.613789,0.000088,36.899877,15.568225,0.718448,733.323803,0.015730,9.261316,802.382995,811.660109,812.021670,0.361561,944.063069
1323,vehicle1,1231.304000,1230.999000,1072.296684,1,ok,27208,23972,1,0.111752,189.378100,0.000095,0.092482,11.113807,4.033147,0.000035,35.135135,15.798791,0.901950,761.246674,0.003801,7.019931,828.322021,835.345848,835.855709,0.509861,1025.345561
