cycle_index,robot_namespace,ros_time_s,source_stamp_s,wall_elapsed_s,cycle_valid,status,input_point_count,filtered_point_count,fine_enabled,ros_to_pcl_ms,queue_wait_ms,task_setup_ms,preprocessing_ms,height_mapping_ms,bgk_mapping_ms,startup_hole_fill_ms,geometric_mapping_ms,step_mapping_ms,traversability_mapping_ms,fine_traversability_mapping_ms,viewpoint_update_ms,map_publication_ms,algorithm_total_ms,accounted_total_ms,cycle_wall_ms,unaccounted_ms,end_to_end_ms
1399,vehicle2,1243.691000,1243.507000,1119.051864,1,ok,28516,25612,1,0.150146,0.007969,0.000297,0.117368,10.382561,6.352359,0.000294,34.952683,12.027171,0.711439,426.755155,0.009095,8.118275,491.299030,499.426697,499.767706,0.341009,499.925821
1400,vehicle2,1243.893000,1243.708000,1119.831658,1,ok,28446,25639,1,0.143202,0.008185,0.000250,0.103385,7.928024,5.369435,0.000099,32.785249,10.520470,0.962612,422.016623,0.016847,6.252218,479.685897,485.955212,486.661938,0.706726,486.813325
1401,vehicle2,1244.100000,1243.908000,1120.675638,1,ok,28426,25671,1,0.245276,0.008024,0.000239,0.139946,10.699322,5.434436,0.000110,35.632078,12.679931,0.723230,458.125865,0.044240,8.769973,523.434918,532.249370,532.580778,0.331408,532.834078
1402,vehicle2,1244.292000,1244.109000,1121.431878,1,ok,28354,25645,1,0.107495,0.005462,0.000110,0.074849,11.802371,6.333449,0.000123,36.805242,12.373991,0.715024,439.711574,0.016483,7.055213,507.816623,514.888429,515.211132,0.322703,515.324089
1403,vehicle2,1244.491000,1244.308000,1122.193758,1,ok,28404,25726,1,0.136622,0.012183,0.000330,0.090344,14.720104,5.481921,0.000103,36.364096,16.012631,1.374010,417.522132,0.012189,6.648550,491.565341,498.226410,498.921696,0.695286,499.070501
1404,vehicle2,1244.691000,1244.506000,1123.008024,1,ok,28265,25637,1,0.101224,0.006253,0.000305,0.104954,8.289236,5.163402,0.000125,35.380531,12.523772,0.942006,426.526439,0.005114,9.268887,488.930465,498.204771,499.062022,0.857251,499.169499
1405,vehicle2,1244.891000,1244.702000,1123.761608,1,ok,28182,25638,1,0.290414,0.010603,0.000308,0.104578,8.888834,6.186866,0.000155,31.383232,11.265352,0.766209,389.339581,0.004529,6.699406,447.934807,454.639050,455.139385,0.500335,455.440402
1406,vehicle2,1245.092000,1244.906000,1124.570137,1,ok,28207,25759,1,0.122155,0.008564,0.000286,0.108872,11.615850,7.293780,0.000124,42.776117,11.162919,0.696151,377.630068,0.003885,7.686419,451.283881,458.974471,459.276037,0.301566,459.406756
1407,vehicle2,1245.292000,1245.108000,1125.392538,1,ok,28176,25812,1,0.233072,0.008422,0.000198,0.107537,12.395347,7.793624,0.000124,35.162314,11.674862,0.727636,404.398328,0.013165,6.263360,472.259772,478.536495,479.038910,0.502415,479.280404
1408,vehicle2,1245.491000,1245.309000,1126.161996,1,ok,27965,25736,1,0.268249,0.011509,0.000148,0.099379,11.414235,5.120101,0.000081,35.821191,11.940661,0.738739,417.843069,0.005548,7.318402,482.977456,490.301554,490.597704,0.296150,490.877462
1409,vehicle2,1245.693000,1245.507000,1126.913822,1,ok,27758,25635,1,0.094033,0.006480,0.000232,0.099847,10.183733,7.069995,0.000191,38.137496,11.862559,0.708885,386.728724,0.004922,7.688419,454.791430,462.485003,463.130562,0.645559,463.231075
1410,vehicle2,1245.891000,1245.707000,1127.655884,1,ok,27532,25567,1,0.117110,0.012414,0.000291,0.113708,10.077787,5.713373,0.000079,34.388072,10.079737,0.716389,382.727980,0.004845,7.324908,443.817125,451.147169,451.644136,0.496967,451.773660
1411,vehicle2,1246.091000,1245.904000,1128.467747,1,ok,27433,25581,1,0.126840,0.008605,0.000225,0.075923,7.136524,6.050872,0.000338,32.903824,9.745714,0.733845,377.260614,0.003416,6.550428,433.907654,440.461723,440.735869,0.274146,440.871314
1412,vehicle2,1246.291000,1246.107000,1129.226539,1,ok,27321,25571,1,0.260374,0.008576,0.000229,0.115262,7.946794,5.431567,0.000228,34.868526,10.707939,0.931774,382.929730,0.004611,6.380350,442.931820,449.317010,449.850615,0.533605,450.119565
1413,vehicle2,1246.479000,1246.307000,1129.993125,1,ok,27203,25512,1,0.111127,0.011284,0.000207,0.061724,7.136337,9.003357,0.000083,31.450846,9.062803,0.708891,364.397571,0.061880,7.870750,421.821612,429.754449,430.254528,0.500079,430.376939
1414,vehicle2,1246.691000,1246.507000,1130.815695,1,ok,27126,25481,1,0.237926,0.011241,0.000128,0.093256,20.178932,5.440801,0.000102,35.836606,15.196818,0.704522,391.108387,0.003552,7.305707,468.559424,475.868811,476.260535,0.391724,476.509702
1415,vehicle2,1246.890000,1246.706000,1131.606653,1,ok,27133,25427,1,0.133359,0.009671,0.000388,0.100020,9.990440,5.890343,0.000141,33.080835,11.573843,0.697764,385.098944,0.004232,6.834877,446.432330,453.271827,453.792366,0.520539,453.935396
1416,vehicle2,1247.091000,1246.907000,1132.387496,1,ok,27014,25276,1,0.182422,0.011504,0.000252,0.132153,15.561981,6.534335,0.000075,31.727104,11.533643,0.850974,370.611493,0.007487,9.161862,436.951758,446.121359,447.375616,1.254257,447.569542
1417,vehicle2,1247.280000,1247.109000,1133.168382,1,ok,26911,25248,1,0.251625,0.005218,0.000119,0.053991,9.388701,6.732034,0.000079,36.041884,13.986341,0.728708,368.570695,0.004388,7.460044,435.502433,442.966984,443.541404,0.574420,443.798247
1418,vehicle2,1247.453000,1247.306000,1133.945129,1,ok,26758,25170,1,0.267059,0.096008,0.000177,0.085939,8.316290,5.207829,0.000126,30.449784,8.466157,0.690633,352.550380,0.004658,7.283404,405.767138,413.055377,413.521377,0.466000,413.884444
1419,vehicle2,1247.652000,1247.507000,1134.709416,1,ok,26603,25074,1,0.103371,0.010000,0.000187,0.104745,7.949154,5.556700,0.000229,28.076026,8.370004,0.693632,337.073995,0.013098,8.662493,387.824485,396.500263,396.792930,0.292667,396.906301
1420,vehicle2,1247.884000,1247.706000,1135.512901,1,ok,26410,24973,1,0.234412,0.006638,0.000172,0.089648,9.351974,7.426926,0.000111,30.486877,8.909744,0.788502,352.846607,0.003633,7.431990,409.900389,417.336184,417.975580,0.639396,418.216630
1421,vehicle2,1248.085000,1247.907000,1136.307547,1,ok,26150,24763,1,0.255880,0.011577,0.000187,0.087194,7.393637,5.035378,0.000136,29.475188,10.405992,0.758581,363.092533,0.004453,7.539563,416.248639,423.792842,424.271164,0.478322,424.538621
1422,vehicle2,1248.259000,1248.105000,1137.068188,1,ok,25777,24450,1,0.119230,0.009446,0.000289,0.095371,7.560334,5.939534,0.000100,34.539943,11.133201,0.714026,336.209905,0.013098,6.995315,396.192414,403.201116,403.962796,0.761680,404.091472
1423,vehicle2,1248.465000,1248.311000,1137.866795,1,ok,25327,24051,1,0.204786,0.008180,0.000196,0.095921,7.975138,5.139059,0.000178,33.065940,7.447035,0.690184,358.966549,0.003852,6.861366,413.380004,420.245418,420.814276,0.568858,421.027242
1424,vehicle2,1248.680000,1248.505000,1138.669267,1,ok,24974,23745,1,0.209890,0.007716,0.000250,0.088982,8.806358,6.869619,0.000116,37.341928,12.240522,1.067765,356.693110,0.108424,8.220772,423.108400,431.437846,432.088869,0.651023,432.306475
1425,vehicle2,1248.852000,1248.707000,1139.417095,1,ok,24618,23428,1,0.241916,0.005216,0.000166,0.055618,5.590382,5.088447,0.000101,24.940067,6.877092,0.706692,338.171771,0.003428,7.027242,381.430170,388.461006,388.808309,0.347303,389.055441
1426,vehicle2,1249.036000,1248.907000,1140.175324,1,ok,24360,23156,1,0.236915,0.011456,0.000536,0.072339,6.576084,4.665241,0.000102,27.625399,7.643773,0.716593,298.892675,0.004815,7.629982,346.192206,353.827539,354.377054,0.549515,354.625425
1427,vehicle2,1249.290000,1249.106000,1141.017342,1,ok,24273,22912,1,0.085870,0.008189,0.000217,0.090206,16.873568,4.819223,0.000077,31.253891,9.251626,0.694554,345.528438,0.004207,7.245097,408.511583,415.761104,416.411010,0.649906,416.505069
1428,vehicle2,1249.485000,1249.304000,1141.788873,1,ok,24189,22503,1,0.125853,0.007264,0.000238,0.076662,8.076393,5.930467,0.000146,28.325025,11.818259,0.807353,330.530349,0.006125,7.146150,385.564654,392.717167,393.072591,0.355424,393.205708
1429,vehicle2,1249.682000,1249.504000,1142.549673,1,ok,24037,22122,1,0.120826,0.004473,0.000192,0.047628,8.156364,5.230360,0.000095,30.085396,10.057372,0.772103,327.035409,0.083999,9.333996,381.384727,390.802914,391.342063,0.539149,391.467362
1430,vehicle2,1249.854000,1249.709000,1143.289268,1,ok,23905,21921,1,0.119219,0.005649,0.000307,0.051328,15.919463,5.480480,0.000090,33.355039,11.857258,0.722592,312.694574,0.013326,7.449436,380.080824,387.543893,388.115892,0.571999,388.240760
1431,vehicle2,1250.040000,1249.904000,1144.055550,1,ok,24003,21996,1,0.323809,0.012854,0.000208,0.089943,11.221985,4.973730,0.000326,29.497172,9.751728,0.688834,301.164432,0.005593,10.361808,357.388150,367.755759,368.528600,0.772841,368.865263
1432,vehicle2,1250.223000,1250.108000,1144.815501,1,ok,24114,22090,1,0.399467,0.026483,0.000198,0.080951,8.175110,5.408046,0.000098,28.883794,10.289723,0.687045,309.341464,0.027087,8.580256,362.866231,371.473772,371.831253,0.357481,372.257203
1433,vehicle2,1250.409000,1250.307000,1145.615225,1,ok,24167,22102,1,0.105692,0.010408,0.000318,0.074464,7.611540,4.750217,0.000111,26.923371,7.898616,0.686450,267.661804,0.013365,6.853234,315.606573,322.473490,323.156419,0.682929,323.272519
1434,vehicle2,1250.614000,1250.507000,1146.439390,1,ok,24342,22226,1,0.303323,0.008355,0.000341,0.071028,9.432151,4.852155,0.000119,34.646111,13.487272,0.728252,310.465334,0.008716,7.546215,373.682422,381.237694,381.787053,0.549359,382.098731
1435,vehicle2,1250.837000,1250.704000,1147.269154,1,ok,24025,21794,1,0.183743,0.009622,0.000174,0.092229,11.624982,5.809463,0.000094,33.658547,11.999818,0.696619,304.712831,0.013311,8.916723,368.594583,377.524791,377.814413,0.289622,378.007778
1436,vehicle2,1251.049000,1250.904000,1148.051661,1,ok,23443,21059,1,0.235924,0.009504,0.000371,0.105424,9.838532,4.965207,0.000167,27.606243,9.568201,0.830225,323.561948,0.009558,7.875859,376.475947,384.361735,384.935550,0.573815,385.180978
1437,vehicle2,1251.237000,1251.108000,1148.831970,1,ok,23211,20776,1,0.084116,0.007357,0.000201,0.096104,9.044422,6.591857,0.000083,27.808500,8.449144,0.712705,324.311929,0.004896,7.580138,377.014744,384.599979,384.942581,0.342602,385.034054
1438,vehicle2,1251.442000,1251.307000,1149.629897,1,ok,23642,21165,1,0.097618,0.005195,0.000200,0.060320,9.033866,5.223320,0.000097,26.919952,8.278444,1.203959,344.623868,0.014656,8.834949,395.343826,404.193631,404.875384,0.681753,404.978197
1439,vehicle2,1251.656000,1251.508000,1150.445223,1,ok,24265,21718,1,0.383007,0.007279,0.000189,0.054504,7.186727,5.358886,0.000101,30.914734,9.817251,0.939995,348.569846,0.005263,12.493642,402.842044,415.341138,415.986167,0.645029,416.376453
1440,vehicle2,1251.882000,1251.714000,1151.259278,1,ok,24994,22355,1,0.259101,0.008367,0.000283,0.097829,12.700658,5.625257,0.000115,35.165142,10.881737,0.792109,363.217527,0.021013,8.179836,428.480374,436.681506,437.285091,0.603585,437.552559
1441,vehicle2,1252.091000,1251.906000,1152.095791,1,ok,25772,23013,1,0.443341,0.014890,0.000136,0.109040,11.137055,8.185382,0.000122,28.747866,10.827413,0.690767,393.588429,0.003610,7.172584,453.286074,460.462404,460.853344,0.390940,461.311575
1442,vehicle2,1252.293000,1252.105000,1152.870760,1,ok,26554,23677,1,0.096006,0.006738,0.000523,0.094794,11.710889,5.956257,0.000125,32.866342,14.445358,0.873883,398.175528,0.003581,7.097625,464.123176,471.224905,471.592210,0.367305,471.694954
1443,vehicle2,1252.491000,1252.309000,1153.694644,1,ok,27336,24420,1,0.115040,0.012054,0.000116,0.074711,11.859095,6.281052,0.000209,32.205622,12.370568,0.951678,440.320935,0.004148,8.631236,504.063870,512.699370,513.077748,0.378378,513.204842
1444,vehicle2,1252.691000,1252.502000,1154.516672,1,ok,28255,25144,1,0.245857,0.024319,0.000194,0.112767,14.788702,6.535030,0.000088,35.524100,13.260170,0.707658,466.430343,0.004081,6.377299,537.358858,543.740432,544.406632,0.666200,544.676808
1445,vehicle2,1252.900000,1252.709000,1155.359681,1,ok,29264,25732,1,0.167707,0.004929,0.000217,0.068403,15.536964,5.792017,0.000208,32.058802,10.413945,0.971168,481.455891,0.023436,6.433676,546.297398,552.754727,553.387395,0.632668,553.560031
1446,vehicle2,1253.097000,1252.906000,1156.150175,1,ok,30277,26140,1,0.149597,0.005988,0.000144,0.082716,13.611744,5.399499,0.000088,33.452940,9.999561,0.726705,474.951919,0.005787,7.235541,538.225172,545.466644,545.954349,0.487705,546.109934
1447,vehicle2,1253.301000,1253.105000,1157.021358,1,ok,31125,26305,1,0.258263,0.007304,0.000155,0.141492,21.298018,5.089755,0.000095,37.628933,14.273534,0.819476,529.121624,0.003575,7.238783,608.372927,615.615440,616.035498,0.420058,616.301065
1448,vehicle2,1253.498000,1253.309000,1157.806047,1,ok,32084,26607,1,0.165779,0.007529,0.000394,0.131451,25.334798,6.260786,0.000112,38.994566,15.176301,0.959539,515.469030,0.004268,7.204649,602.326583,609.535894,610.206114,0.670220,610.379422
1449,vehicle2,1253.699000,1253.506000,1158.603890,1,ok,32913,26740,1,0.310324,0.008183,0.000149,0.133362,18.276169,4.686180,0.000102,40.755666,12.362069,0.697393,515.543413,0.006990,6.644406,592.454354,599.105899,600.002288,0.896389,600.320795
1450,vehicle2,1253.900000,1253.708000,1159.441179,1,ok,33638,26665,1,0.131992,0.007942,0.000291,0.098730,15.186181,5.969994,0.000168,35.236091,11.844637,0.739428,526.029275,0.024208,8.613489,595.104504,603.742492,604.228185,0.485693,604.368119
1451,vehicle2,1254.098000,1253.908000,1160.230255,1,ok,34328,26455,1,0.318150,0.021367,0.000487,0.212526,14.432097,5.794379,0.000101,33.384419,12.564262,0.711744,521.676225,0.003620,7.948121,588.775753,596.727981,597.262316,0.534335,597.601833
1452,vehicle2,1254.308000,1254.105000,1161.042837,1,ok,34987,26434,1,0.131616,0.005982,0.000279,0.133078,21.154768,5.511368,0.000126,35.240574,17.719076,0.728662,530.270043,0.004345,7.217692,610.757695,617.980011,618.696335,0.716324,618.833933
1453,vehicle2,1254.505000,1254.308000,1161.858360,1,ok,35500,26576,1,0.406520,0.010040,0.000298,0.135469,20.982918,4.905682,0.000076,36.087750,13.793923,0.970240,567.750590,0.004197,7.573305,644.626648,652.204448,652.542894,0.338446,652.959454
1454,vehicle2,1254.706000,1254.505000,1162.647109,1,ok,35785,26551,1,0.309354,0.007774,0.000258,0.113027,13.175665,6.392127,0.000090,36.685222,14.830375,0.874734,578.328479,0.004512,8.498961,650.399719,658.903450,659.337577,0.434127,659.654705
1455,vehicle2,1254.897000,1254.706000,1163.400363,1,ok,35944,26450,1,0.179706,0.009961,0.000129,0.086803,11.298235,4.772381,0.000087,34.115180,12.296029,0.732588,558.284177,0.004284,7.525110,621.585480,629.115003,629.491336,0.376333,629.681003
1456,vehicle2,1255.099000,1254.905000,1164.205822,1,ok,36005,26421,1,0.356705,0.007638,0.000301,0.141484,27.593055,6.248794,0.000125,39.889015,13.379701,0.717359,532.126209,0.012165,7.976415,620.095742,628.084623,628.491928,0.407305,628.856271
1457,vehicle2,1255.298000,1255.108000,1164.997422,1,ok,35940,26373,1,0.394573,1.401246,0.000230,0.111967,13.815930,4.954748,0.000088,32.811193,11.821059,0.711677,536.468499,0.003723,7.200491,600.695161,607.899605,608.296373,0.396768,610.092192
1458,vehicle2,1255.501000,1255.307000,1165.779639,1,ok,35921,26393,1,0.142411,0.004814,0.000157,0.106084,11.822705,6.242770,0.000142,40.292918,11.711091,0.702204,506.440835,0.003888,6.597804,577.318749,583.920598,584.381225,0.460627,584.528450
1459,vehicle2,1255.698000,1255.507000,1166.587238,1,ok,35839,26430,1,0.291390,0.007928,0.000222,0.121933,11.937718,6.123187,0.000080,39.681551,13.810978,0.865350,541.923768,0.006846,11.609646,614.464565,626.081279,627.249604,1.168325,627.548922
1460,vehicle2,1255.901000,1255.705000,1167.349889,1,ok,35817,26477,1,0.162112,0.034788,0.000374,0.159012,11.272991,5.198097,0.000133,34.924705,12.860154,0.731720,503.380094,0.004701,7.382099,568.526906,575.914080,576.339196,0.425116,576.536096
1461,vehicle2,1256.101000,1255.910000,1168.152062,1,ok,35747,26444,1,0.181692,0.007885,0.000293,0.098724,11.325875,4.940342,0.000115,33.271970,15.707585,0.891191,502.320799,0.013815,7.471304,568.556601,576.042013,576.444023,0.402010,576.633600
1462,vehicle2,1256.300000,1256.109000,1168.924139,1,ok,35656,26380,1,0.176838,0.013206,0.000305,0.128717,10.310295,4.845039,0.000130,34.852460,11.813347,0.717502,505.482335,0.003977,7.492571,568.149825,575.646678,576.350475,0.703797,576.540519
1463,vehicle2,1256.500000,1256.308000,1169.745380,1,ok,35498,26350,1,0.378128,0.007611,0.000317,0.122989,17.097570,5.824693,0.000149,38.110811,13.500428,0.873312,506.402810,0.005569,8.327486,581.932762,590.266134,591.005708,0.739574,591.391447
1464,vehicle2,1256.697000,1256.508000,1170.537823,1,ok,35336,26413,1,0.180259,0.009095,0.000183,0.104595,15.460838,7.774816,0.000175,36.501392,14.673281,1.013291,511.880973,0.004325,6.655399,587.409361,594.069268,594.770531,0.701263,594.959885
1465,vehicle2,1256.897000,1256.705000,1171.352798,1,ok,34544,26554,1,0.182999,0.007675,0.000220,0.125171,19.396603,4.720138,0.000138,36.915433,13.442966,0.707367,496.260683,0.003876,9.212591,571.568499,580.785186,581.296646,0.511460,581.487320
1466,vehicle2,1257.102000,1256.904000,1172.156959,1,ok,33419,26551,1,0.256360,0.005988,0.000152,0.123259,13.759281,6.006759,0.000274,34.507003,13.909612,4.015218,494.385624,0.014483,7.376334,566.707030,574.097999,574.621758,0.523759,574.884106
1467,vehicle2,1257.300000,1257.106000,1172.930975,1,ok,32437,26541,1,0.270591,0.012742,0.000156,0.117518,11.325355,6.675649,0.000101,46.308496,13.802114,0.769270,485.980999,0.014952,9.292196,564.979502,574.286806,575.030599,0.743793,575.313932
1468,vehicle2,1257.500000,1257.307000,1173.698499,1,ok,31784,26396,1,0.302595,0.007081,0.000160,0.107465,15.342102,5.143744,0.000127,37.912964,13.968398,0.932630,483.015825,0.004301,7.630240,556.423255,564.057956,564.944195,0.886239,565.253871
1469,vehicle2,1257.698000,1257.509000,1174.494135,1,ok,31092,26003,1,0.114647,0.008274,0.000195,0.164975,12.155337,5.558768,0.000087,34.329046,16.390753,0.992302,483.047063,0.004227,7.285520,552.638331,559.928273,560.612029,0.683756,560.734950
1470,vehicle2,1257.900000,1257.706000,1175.305620,1,ok,30583,25691,1,0.241533,0.004375,0.000135,0.066308,12.255561,4.669081,0.000073,37.475327,13.784019,0.719197,499.804392,0.004779,7.189355,568.773958,575.968227,576.293963,0.325736,576.539871
1471,vehicle2,1258.102000,1257.907000,1176.107419,1,ok,30449,25641,1,0.275761,0.009617,0.000155,0.115541,10.663433,4.585700,0.000088,40.367421,12.956172,0.708773,485.521649,0.016661,6.711965,554.918777,561.647558,562.188545,0.540987,562.473923
1472,vehicle2,1258.299000,1258.110000,1176.891733,1,ok,30517,25646,1,0.278961,0.007359,0.000158,0.106331,11.762044,4.833599,0.000097,35.014968,13.892660,0.935162,496.757815,0.003707,7.508252,563.302676,570.814793,571.485438,0.670645,571.771758
1473,vehicle2,1258.498000,1258.307000,1177.729103,1,ok,30661,25718,1,0.182360,0.008150,0.000227,0.111016,11.569580,6.117813,0.000125,48.143617,19.409782,1.033764,490.515804,0.004083,6.757724,576.901501,583.663535,584.171005,0.507470,584.361515
1474,vehicle2,1258.699000,1258.507000,1178.489605,1,ok,30957,25888,1,0.163858,0.007901,0.000236,0.110386,12.262068,4.837026,0.000147,34.837947,13.968794,0.699594,484.866054,0.005743,7.423561,551.582016,559.011556,559.415398,0.403842,559.587157
1475,vehicle2,1258.899000,1258.706000,1179.283089,1,ok,31514,26170,1,0.248195,0.006803,0.000201,0.113945,11.779915,4.682529,0.000117,34.910075,13.133200,0.697612,493.325572,0.004419,8.104961,558.642965,566.752546,567.477839,0.725293,567.732837
1476,vehicle2,1259.098000,1258.905000,1180.095288,1,ok,32423,26866,1,0.248353,0.005363,0.000190,0.099652,22.110136,4.652545,0.000149,37.828570,15.181982,0.721102,498.407105,0.005306,6.761186,579.001241,585.767923,586.554609,0.786686,586.808325
1477,vehicle2,1259.296000,1259.106000,1180.874751,1,ok,33255,27370,1,0.170383,0.008394,0.000148,0.115309,10.956617,5.518733,0.000082,35.531415,11.899813,0.924875,510.562793,0.014724,8.591494,575.509637,584.116003,584.662570,0.546567,584.841347
1478,vehicle2,1259.500000,1259.304000,1181.654736,1,ok,33766,27479,1,0.154927,0.008403,0.000264,0.126994,8.883560,4.286569,0.000088,36.068221,10.618136,0.774310,508.396863,0.015455,6.801895,569.154741,575.972355,576.547948,0.575593,576.711278
1479,vehicle2,1259.699000,1259.508000,1182.454528,1,ok,34221,27521,1,0.358413,0.022388,0.000201,0.120626,8.539807,5.558216,0.000091,36.572274,12.347648,0.714682,505.459430,0.004894,6.890262,569.312774,576.208131,576.753429,0.545298,577.134230
1480,vehicle2,1259.900000,1259.706000,1183.215242,1,ok,34511,27602,1,0.345166,0.008276,0.000206,0.115423,10.183351,3.891788,0.000085,33.211151,15.569857,0.895633,505.202725,0.004943,7.819131,569.070013,576.894293,578.032471,1.138178,578.385913
1481,vehicle2,1260.101000,1259.908000,1184.029998,1,ok,34633,27646,1,0.316520,0.006985,0.000135,0.140275,15.371414,5.099022,0.000104,34.675628,13.928976,0.930003,499.129876,0.003925,11.878629,569.275298,581.157987,581.809324,0.651337,582.132829
1482,vehicle2,1260.303000,1260.108000,1184.840593,1,ok,34676,27660,1,0.294104,0.006210,0.000301,0.122494,19.841997,4.591165,0.000081,33.375251,13.828603,0.716698,511.825475,0.013964,7.243630,584.301764,591.559659,592.445815,0.886156,592.746129
1483,vehicle2,1260.498000,1260.311000,1185.625867,1,ok,34737,27801,1,0.147749,0.006326,0.000283,0.072008,15.590756,4.587120,0.000104,34.783860,15.148095,0.880648,494.793184,0.010207,7.517003,565.855775,573.383268,574.403780,1.020512,574.557855
1484,vehicle2,1260.693000,1260.505000,1186.436029,1,ok,34657,27713,1,0.539703,0.007686,0.000188,0.129639,15.418893,5.433539,0.000123,37.656377,13.889196,0.756875,516.635605,0.004320,6.627262,589.920247,596.552017,597.029303,0.477286,597.576692
1485,vehicle2,1260.900000,1260.701000,1187.183479,1,ok,34536,27588,1,0.310518,0.007606,0.000185,0.118212,13.824167,6.763666,0.000186,32.668359,13.992463,0.872742,495.568318,0.004180,6.613715,563.808113,570.426193,571.047059,0.620866,571.365183
1486,vehicle2,1261.100000,1260.904000,1187.978145,1,ok,34611,27655,1,0.176344,0.010389,0.000376,0.137521,13.253828,5.267773,0.000098,45.346900,12.614754,0.699234,513.601863,0.003861,7.987345,590.921971,598.913553,599.342464,0.428911,599.529197
1487,vehicle2,1261.300000,1261.108000,1188.736453,1,ok,34647,27711,1,0.303333,0.006850,0.000171,0.074510,11.341561,4.078162,0.000108,36.432158,13.256711,1.016261,525.391714,0.004959,6.564258,591.591185,598.160573,599.225056,1.064483,599.535239
1488,vehicle2,1261.497000,1261.308000,1189.550136,1,ok,34590,27611,1,0.348032,2.933558,0.000348,0.111152,9.478875,6.944498,0.000258,34.240113,10.698031,0.699461,517.928236,0.013966,8.109666,580.100624,588.224604,588.788547,0.563943,592.070137
1489,vehicle2,1261.695000,1261.505000,1190.361956,1,ok,34549,27560,1,0.169142,0.017412,0.000168,0.113612,10.448469,4.495569,0.000127,34.811635,15.057569,0.762838,533.276064,0.018214,7.643377,598.965883,606.627642,607.482697,0.855055,607.669251
1490,vehicle2,1261.899000,1261.704000,1191.163035,1,ok,34499,27524,1,0.297523,0.006287,0.000171,0.078894,9.772033,5.147354,0.000101,35.849844,12.736377,0.729029,533.912409,0.004931,7.055307,598.226041,605.286450,605.703332,0.416882,606.007142
1491,vehicle2,1262.098000,1261.906000,1191.949533,1,ok,34495,27515,1,0.192697,0.010390,0.000187,0.135196,13.329566,4.201444,0.000224,35.586140,12.311418,0.747997,510.008128,0.008463,7.424900,576.320113,583.753663,585.022027,1.268364,585.225114
1492,vehicle2,1262.297000,1262.105000,1192.789611,1,ok,34494,27569,1,0.338591,0.007148,0.000302,0.121605,11.589076,5.244392,0.000081,40.688468,11.675582,0.696184,529.370780,0.014225,6.789104,599.386168,606.189799,606.818273,0.628474,607.164012
1493,vehicle2,1262.500000,1262.304000,1193.603965,1,ok,34373,27590,1,0.333015,0.005538,0.000181,0.075500,11.482890,4.635231,0.000081,36.983279,12.962160,0.708430,528.226523,0.043672,9.904357,595.074094,605.022304,605.633829,0.611525,605.972382
1494,vehicle2,1262.707000,1262.508000,1194.524207,1,ok,34297,27679,1,0.256669,0.005187,0.000161,0.083088,14.963411,5.799326,0.000113,47.425916,19.214878,1.078269,617.087158,0.007041,6.545404,705.652159,712.204765,712.955365,0.750600,713.217221
1495,vehicle2,1262.899000,1262.707000,1195.217814,1,ok,34154,27862,1,0.325253,0.014261,0.000316,0.128755,15.797198,6.516430,0.000132,38.066936,15.884453,0.705792,528.042098,0.004684,7.307051,605.141794,612.453845,613.208556,0.754711,613.548070
1496,vehicle2,1263.099000,1262.905000,1195.984249,1,ok,33755,28016,1,0.325197,0.009688,0.000223,0.192083,10.409083,5.042686,0.000118,34.755543,13.906386,0.721486,510.077280,0.004350,6.555053,575.104665,581.664291,582.087453,0.423162,582.422338
1497,vehicle2,1263.299000,1263.106000,1196.752051,1,ok,33171,28130,1,0.258393,0.006936,0.000182,0.115754,15.415458,4.837056,0.000119,39.238187,12.325713,0.822084,513.558911,0.025594,6.679981,586.313282,593.019039,594.058686,1.039647,594.324015
1498,vehicle2,1263.502000,1263.307000,1197.563260,1,ok,32523,28181,1,0.186387,0.009675,0.000239,0.109228,13.632505,11.818904,0.000134,40.659684,13.390725,0.711791,524.214624,0.014997,6.671001,604.537595,611.223832,611.882702,0.658870,612.078764
1499,vehicle2,1263.701000,1263.509000,1198.351941,1,ok,31548,27896,1,0.114523,0.005174,0.000122,0.072274,26.101060,5.143625,0.000076,38.761429,15.510499,0.739835,540.069812,0.005842,7.039477,626.398610,633.444051,634.054487,0.610436,634.174184
1500,vehicle2,1263.900000,1263.705000,1199.127433,1,ok,29856,26708,1,0.205441,0.007015,0.000182,0.111485,11.254799,4.725360,0.000101,42.096083,14.133153,0.703792,501.475217,0.004402,6.549272,574.499990,581.053846,581.468754,0.414908,581.681210
1501,vehicle2,1264.094000,1263.906000,1199.865522,1,ok,27983,25000,1,0.282674,0.010137,0.000345,0.125357,12.084145,4.067715,0.000074,34.799701,12.328472,0.905622,461.126254,0.003720,6.649937,525.437340,532.091342,532.607625,0.516283,532.900436
1502,vehicle2,1264.299000,1264.109000,1200.683945,1,ok,26880,23928,1,0.132678,0.007924,0.000286,0.101954,10.927785,6.956290,0.000095,35.033324,14.732036,0.707580,455.801051,0.005088,7.293554,524.260115,531.559043,532.292142,0.733099,532.432744
1503,vehicle2,1264.494000,1264.307000,1201.400841,1,ok,25949,23011,1,0.264599,0.009437,0.000273,0.098619,9.885966,8.937622,0.000160,32.025998,14.187349,0.994987,398.980357,0.004505,6.772635,465.111058,471.888471,472.377425,0.488954,472.651461
